cond_id,wave_deg,pip_deg,mcp_solved_deg,mass,gap,tilt_deg,f_star,n_trials,n_no_grasp,wall_s
w+15.0_p+06.0_m120,15.0,6.0,-2.0510864257812504,0.12,0.024000376051778977,0.8698304880826092,,2,0,39.34687542915344
w+15.0_p+02.0_m120,15.0,2.0,0.47698974609375006,0.12,0.024000912986205894,0.8151291370549079,,2,0,128.65356588363647
w+15.0_p+08.0_m060,15.0,8.0,-3.3108520507812496,0.06,0.02400051428155389,0.8019991396371862,,2,0,45.355000495910645
w+15.0_p+08.0_m120,15.0,8.0,-3.3108520507812496,0.12,0.02400051428155389,0.8019991396371862,,2,0,40.15450143814087
w+15.0_p+04.0_m120,15.0,4.0,-0.7876586914062499,0.12,0.024000022927292336,0.5403763510775818,,2,0,125.06721472740173
w+15.0_p+08.0_m030,15.0,8.0,-3.3108520507812496,0.03,0.02400051428155389,0.8019991396371862,,2,0,72.52131152153015
w+15.0_p+10.0_m060,15.0,10.0,-4.56451416015625,0.06,0.02400012296677979,0.44723282864425706,,2,0,46.56409811973572
w+15.0_p+10.0_m120,15.0,10.0,-4.56451416015625,0.12,0.02400012296677979,0.44723282864425706,,2,0,40.34629464149475
w+15.0_p+10.0_m030,15.0,10.0,-4.56451416015625,0.03,0.02400012296677979,0.44723282864425706,,2,0,56.91386151313782
w+00.0_p+00.0_m060,0.0,0.0,1.7449951171875,0.06,0.024000152297465247,0.7617923415019954,0.36452574788569286,18,0,1246.727519273758
w+00.0_p+02.0_m060,0.0,2.0,0.47698974609375006,0.06,0.024000912986205936,0.8151291370549079,0.36452574788569286,18,0,1238.832680463791
w+00.0_p+04.0_m060,0.0,4.0,-0.7876586914062499,0.06,0.024000022927292405,0.5403763510775818,0.36452574788569286,18,0,1248.4135484695435
w+00.0_p+06.0_m060,0.0,6.0,-2.0510864257812504,0.06,0.024000376051778977,0.8698304880826092,0.36452574788569286,18,0,1257.9408712387085
w+00.0_p+02.0_m120,0.0,2.0,0.47698974609375006,0.12,0.024000912986205936,0.8151291370549079,0.6128760684315295,18,0,1343.2605292797089
w+00.0_p+08.0_m060,0.0,8.0,-3.3108520507812496,0.06,0.02400051428155386,0.8019991396371862,0.36452574788569286,18,0,1263.236322402954
w+00.0_p+00.0_m120,0.0,0.0,1.7449951171875,0.12,0.024000152297465247,0.7617923415019954,0.5944282763679837,18,0,1414.791034936905
