wave_l,mcp_l,pip_l,wave_r,mcp_r,pip_r,box_size,box_mass,box_mu_s,force_setpoint,setpoint_ramp,time_step,seed,tag,outcome,held,slip_time,drift_final,rot_drift_final,f1_L,f2_L,f3_L,rho_L,grip_force_L,f1_R,f2_R,f3_R,rho_R,grip_force_R,q_L_Wave,q_L_MCP,q_L_PIP,q_L_DIP,q_R_Wave,q_R_MCP,q_R_PIP,q_R_DIP,cond_id,wave_deg,pip_deg,mcp_solved_deg,probe_idx,repeat
-0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.025,0.03,1.0,0.1485681661729726,0.0,0.002,2000,sweepB,held,True,,8.97382208247884e-05,0.00033291647990512583,0.14980139542519824,0.13413904549764993,-0.0007389312484465086,0.8954805459038192,0.20108377368782554,0.14977012593590394,0.11991496468618097,-0.0005511399891651732,0.8006993220547335,0.191865583271579,-0.2577828172440422,0.07317027724508778,-0.08726641355878707,-0.08726611558573184,0.2583062440624635,0.09215297974514457,-0.08726641609755839,-0.0872661192447397,w-15.0_p-05.0_m030,-15.0,-5.0,4.635925292968749,2,0
-0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.025,0.03,1.0,0.1485681661729726,0.0,0.002,2001,sweepB,no_grasp,False,,0.0,0.0,0.06289458484609006,0.022257002927793434,-0.004121250967137912,0.36627075847680873,0.06803677614378179,0.027920896067968243,0.021681737743393017,-0.0007616448760590788,0.7772811408084574,0.035470419374208764,-0.2617576679891712,0.07906451121841879,-0.08726628826172167,-0.08726604161175788,0.261798987935108,0.07997102776053426,-0.0872662839967087,-0.08726600245980869,w-15.0_p-05.0_m030,-15.0,-5.0,4.635925292968749,2,1
-0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.025,0.03,1.0,0.2560964993065285,0.0,0.002,3000,sweepB,no_grasp,False,,0.0,0.0,0.0676115482014954,0.01891658814619007,-0.003050913742077623,0.30001159784952486,0.07151969758604228,0.03231302651766844,0.02502615414336522,-0.0003205916281499504,0.7746708432277876,0.041017872569233824,-0.26177879944089705,0.07933400453875786,-0.08726628798020995,-0.08726603755295421,0.2617989872340021,0.08010843636988216,-0.08726628421346241,-0.08726601410249096,w-15.0_p-05.0_m030,-15.0,-5.0,4.635925292968749,3,0
-0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.025,0.03,1.0,0.2560964993065285,0.0,0.002,3001,sweepB,no_grasp,False,,0.0,0.0,0.03563414944158627,0.024104774389479743,-0.00928298739981756,0.7251542639232919,0.04420199982868028,0.01252763017500967,0.01090928460942626,-0.0015527622478625437,0.8824475285634771,0.01670773859130583,-0.26179899960483,0.07848651958325156,-0.08726628665297934,-0.08726603048306507,0.26170122889406683,0.07832004974360403,-0.08726628647115897,-0.08726603098915933,w-15.0_p-05.0_m030,-15.0,-5.0,4.635925292968749,3,1
-0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.025,0.03,1.0,0.3362347388638881,0.0,0.002,4000,sweepB,held,True,,0.00012915184974083568,0.007276012671156609,0.3421658278521139,0.2988682765989151,-0.03770929688665724,0.8803914614570887,0.4558754394718466,0.3421410679823029,0.2708376724404027,-0.03970092700618917,0.8000563063310131,0.43816699900051775,-0.25745951018496044,0.07846278409576493,-0.08726690749886537,-0.08726624791109701,0.2585683547458091,0.09426476706292948,-0.08726690839565929,-0.08726625134060927,w-15.0_p-05.0_m030,-15.0,-5.0,4.635925292968749,4,0
-0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.025,0.03,1.0,0.3362347388638881,0.0,0.002,4001,sweepB,no_grasp,False,,0.0,0.0,0.08891302853770416,0.007567835658094116,-0.0020651384445142446,0.16833217947997198,0.09043031659128843,0.0464874890386332,0.02577191920926557,-0.00039120482112234333,0.5544613264905437,0.05402380223239705,-0.2617452040522405,0.07972162697955579,-0.08726628890666555,-0.08726603460293089,0.2617989851008897,0.08101701204506154,-0.08726628318255095,-0.08726602990411633,w-15.0_p-05.0_m030,-15.0,-5.0,4.635925292968749,4,1
-0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.025,0.03,1.0,0.3852672130761498,0.0,0.002,5000,sweepB,no_grasp,False,,0.0,0.0,0.04245899309074408,0.026135662766403174,-0.0076810002143280235,0.645255853452407,0.05124469754470514,0.011813928875954779,0.009299690023302316,-0.0009879766833287304,0.7952263088408993,0.015093902311476188,-0.2616797723586629,0.07774057117583955,-0.08726628986423889,-0.08726605209413327,0.26179899434094434,0.0793237772641944,-0.08726628303924121,-0.0872659854076256,w-15.0_p-05.0_m030,-15.0,-5.0,4.635925292968749,5,0
-0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.025,0.03,1.0,0.3852672130761498,0.0,0.002,5001,sweepB,held,True,,0.00011187401657657854,0.00849951865993246,0.39183520454396786,0.34037304138198105,-0.047330101103484346,0.8770275745806506,0.5211819430772838,0.39175642222521145,0.30640815548047434,-0.05031691316557365,0.7926224210954826,0.49989272307529514,-0.25736630060090926,0.07937530250104191,-0.08726692786769356,-0.08726626057168405,0.2587003908184919,0.09505405621137297,-0.08726692730808962,-0.08726626226077816,w-15.0_p-05.0_m030,-15.0,-5.0,4.635925292968749,5,1
-0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.025,0.03,1.0,0.4124029718763752,0.0,0.002,6000,sweepB,no_grasp,False,,0.0,0.0,0.06001202041270264,0.02381284257850022,-0.005619592018001409,0.4111126233963396,0.06596479869573167,0.027103565981133938,0.0217133607842756,-0.0015958047081049973,0.8033559391622025,0.03484212235881534,-0.261798998067171,0.07914121904490086,-0.08726628769215752,-0.0872660399893444,0.261774901505945,0.07974601518666966,-0.08726628456399012,-0.08726600670552376,w-15.0_p-05.0_m030,-15.0,-5.0,4.635925292968749,6,0
-0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.2617993877991494,0.0809121602387874,-0.08726646259971647,0.025,0.03,1.0,0.4124029718763752,0.0,0.002,6001,sweepB,no_grasp,False,,0.0,0.0,0.061838152010931055,0.021947307015614346,-0.005024190703993537,0.37020243638455913,0.06703353209048332,0.02991609767753081,0.02462182455660691,-0.0007263783062124847,0.8242964436810567,0.038839980350338414,-0.2617989979773288,0.07938525520838213,-0.08726628718090437,-0.08726603642949685,0.2617134322894461,0.079719710834689,-0.08726628508073964,-0.08726601850199514,w-15.0_p-05.0_m030,-15.0,-5.0,4.635925292968749,6,1
